quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,4.746666666666666812e-01,9.092866872934287414e+00,1.002428849041849723e+01,1.145273030338205444e+01,1.310470587254160435e+01,1.526148175515501393e+01
0.000000000000000000e+00,4.793333333333333890e-01,9.205446352192856452e+00,1.014036634621441380e+01,1.156668165350600574e+01,1.320593664311392423e+01,1.535386824596071342e+01
0.000000000000000000e+00,4.840000000000000413e-01,9.318531456901981258e+00,1.025006633806165368e+01,1.167605347438479768e+01,1.330977090471616009e+01,1.544546043636174737e+01
0.000000000000000000e+00,4.886666666666666936e-01,9.428762205909766436e+00,1.036212177298013692e+01,1.178571432215706238e+01,1.340983873761895850e+01,1.553614667773503299e+01
0.000000000000000000e+00,4.933333333333333459e-01,9.537415210242023988e+00,1.047915843708311634e+01,1.189757445500053734e+01,1.350597911168592979e+01,1.562583825819488581e+01
0.000000000000000000e+00,4.979999999999999982e-01,9.646452648756746129e+00,1.059553987422526156e+01,1.200870807413098618e+01,1.360353734545018689e+01,1.571434280730112931e+01
0.000000000000000000e+00,5.026666666666667060e-01,9.755922971081554707e+00,1.071254124003126762e+01,1.212290610625771770e+01,1.370553912516109918e+01,1.579483145520887177e+01
0.000000000000000000e+00,5.073333333333334139e-01,9.876015506106922359e+00,1.082950988800220848e+01,1.223713001376306408e+01,1.380675933686348600e+01,1.587158633252329132e+01
0.000000000000000000e+00,5.120000000000000107e-01,9.989650718898312576e+00,1.094902536558363515e+01,1.235137988459319658e+01,1.390993671102727980e+01,1.594733480256956604e+01
0.000000000000000000e+00,5.166666666666667185e-01,1.010858436616704736e+01,1.106865432710247532e+01,1.246261646468819251e+01,1.400629431338552422e+01,1.602198389204529150e+01
0.000000000000000000e+00,5.213333333333334263e-01,1.022809564201185140e+01,1.118088244099652506e+01,1.257603411801514781e+01,1.410104430608241977e+01,1.608730550845821838e+01
0.000000000000000000e+00,5.260000000000000231e-01,1.034818690489767334e+01,1.130329745261262175e+01,1.269019780368513750e+01,1.419738931988484332e+01,1.616602310598756631e+01
0.000000000000000000e+00,5.306666666666667309e-01,1.046899593617979463e+01,1.142617487515743413e+01,1.280859613854222800e+01,1.429675971856885397e+01,1.624086225411652862e+01
0.000000000000000000e+00,5.353333333333333277e-01,1.059041969009715700e+01,1.154523498460408959e+01,1.291723643796418486e+01,1.439821020817621111e+01,1.631838508807308585e+01
